X-coordinate;Y-coordinate;R-Radius;Count
17700000000000000;2480000000000000;10900000000000000;278
8810000000000000;15200000000000000;10100000000000000;254
6200000000000000;22700000000000000;10100000000000000;37
9390000000000000;1290000000000000;10800000000000000;487
8910000000000000;1420000000000000;10200000000000000;314
6930000000000000;24400000000000000;10600000000000000;45
1520000000000000;11300000000000000;1020000000000000;313
8060000000000000;13600000000000000;10900000000000000;427
695000000000000;2200000000000000;10600000000000000;70
11300000000000000;14400000000000000;10300000000000000;354
7960000000000000;13800000000000000;1040000000000000;377
9010000000000000;14800000000000000;1030000000000000;292
1740000000000000;2560000000000000;10900000000000000;262
933000000000000;139000000000000;10300000000000000;366
9720000000000000;1330000000000000;10200000000000000;404
16800000000000000;253000000000000;10300000000000000;247
16100000000000000;26000000000000000;10100000000000000;232
10200000000000000;12300000000000000;10100000000000000;477
919000000000000;1440000000000000;1050000000000000;333
14900000000000000;9420000000000000;10100000000000000;285
7980000000000000;14900000000000000;1040000000000000;291
10500000000000000;12600000000000000;1060000000000000;522
154000000000000;9710000000000000;10500000000000;278
16100000000000000;1170000000000000;10200000000000000;290
1580000000000000;24400000000000000;10600000000000000;260
9760000000000000;1430000000000000;10300000000000000;330
11000000000000000;14400000000000000;10600000000000000;392
11300000000000000;1410000000000000;11000000000000000;479
8920000000000000;13900000000000000;1070000000000000;389
1510000000000000;10900000000000000;10900000000000000;370
9280000000000000;15100000000000000;10700000000000000;295
8050000000000000;22200000000000000;10800000000000000;74
8440000000000000;1430000000000000;10500000000000000;330
8180000000000000;14300000000000000;10100000000000000;301
10700000000000000;13300000000000000;1050000000000000;453
8180000000000000;23700000000000000;10600000000000000;52
8280000000000000;1480000000000000;10200000000000000;285
13600000000000000;1100000000000000;10400000000000000;445
8550000000000000;14300000000000000;1070000000000000;364
53100000000000000;2350000000000000;10300000000000000;23
6290000000000000;22000000000000000;10300000000000000;51
15900000000000000;2530000000000000;10100000000000000;243
1440000000000000;12300000000000000;10000000000000000;385
9850000000000000;1660000000000000;10000000000000000;176
7820000000000000;14200000000000000;11000000000000000;386
1340000000000000;13200000000000000;10200000000000000;535
14300000000000000;11700000000000000;10700000000000000;444
15100000000000000;2550000000000000;10800000000000000;247
1690000000000000;26200000000000000;10600000000000000;240
1740000000000000;24100000000000000;1000000000000000;261
8210000000000000;13800000000000000;10600000000000000;394
17900000000000000;23300000000000000;10300000000000000;277
8050000000000000;15000000000000000;10700000000000000;297
8820000000000000;1410000000000000;10200000000000000;322
8260000000000000;1450000000000000;10000000000000000;289
14300000000000000;1160000000000000;10600000000000000;434
7570000000000000;1400000000000000;1100000000000000;400
1670000000000000;24900000000000000;10500000000000000;256
14300000000000000;12500000000000000;106000000000000;491
9990000000000000;14600000000000000;10700000000000000;337
10000000000000000;1390000000000000;11000000000000000;434
7540000000000000;24600000000000000;10100000000000000;36
6050000000000000;24700000000000000;10300000000000000;24
8990000000000000;12900000000000000;10500000000000000;465
17500000000000000;26000000000000000;10600000000000000;254
9450000000000000;1560000000000000;10400000000000000;255
7970000000000000;13400000000000000;1070000000000000;413
1670000000000000;9780000000000000;1060000000000000;216
10100000000000000;13900000000000000;10700000000000000;415
17800000000000000;24000000000000000;10300000000000000;270
10000000000000000;14000000000000000;10900000000000000;426
17400000000000000;24200000000000000;10300000000000000;266
8590000000000000;15000000000000000;10700000000000000;298
8670000000000000;1560000000000000;10400000000000000;247
17500000000000000;2390000000000000;10900000000000000;279
9130000000000000;14500000000000000;10900000000000000;365
7660000000000000;2390000000000000;10100000000000000;46
7620000000000000;15500000000000000;1050000000000000;258
1630000000000000;23800000000000000;10500000000000000;262
17600000000000000;24600000000000000;10300000000000000;265
7690000000000000;2510000000000000;10200000000000000;34
7690000000000000;23600000000000000;10100000000000000;48
8270000000000000;14200000000000000;10100000000000000;301
1550000000000000;12700000000000000;1070000000000000;423
983000000000000;156000000000000;10800000000000000;289
14900000000000000;11600000000000000;10500000000000000;375
163000000000000;2590000000000000;10300000000000000;237
8140000000000000;15900000000000000;10600000000000000;237
7560000000000000;23100000000000000;10300000000000000;51
16800000000000000;2410000000000000;10200000000000000;259
1520000000000000;2540000000000000;1090000000000000;252
7700000000000000;13600000000000000;10000000000000000;350
8330000000000000;15300000000000000;10200000000000000;254
8670000000000000;14300000000000000;10700000000000000;360
7370000000000000;23900000000000000;10700000000000000;51
58600000000000000;2350000000000000;1030000000000000;33
10700000000000000;15200000000000000;10200000000000000;282
1710000000000000;10300000000000000;10300000000000000;184
9640000000000000;15100000000000000;10900000000000000;312
8250000000000000;1510000000000000;10700000000000000;293
6300000000000000;235000000000000;10100000000000000;32
7670000000000000;23800000000000000;10200000000000000;47
7200000000000000;2350000000000000;10800000000000000;53
17200000000000000;24000000000000000;10100000000000000;262
15600000000000000;11000000000000000;10700000000000000;331
16300000000000000;24100000000000000;10900000000000000;263
10300000000000000;14700000000000000;10100000000000000;297
17700000000000000;2650000000000000;10300000000000000;241
11200000000000000;13300000000000000;10200000000000000;439
7970000000000000;16100000000000000;1090000000000000;250
8870000000000000;15100000000000000;10000000000000000;251
8030000000000000;16000000000000000;1060000000000000;236
6690000000000000;12900000000000000;10600000000000000;455
1790000000000000;25200000000000000;10900000000000000;278
9470000000000000;15600000000000000;10200000000000000;238
9970000000000000;15100000000000000;10200000000000000;273
16200000000000000;11900000000000000;10300000000000000;303
16600000000000000;2730000000000000;10000000000000000;218
18500000000000000;23600000000000000;1040000000000000;287
950000000000000;14600000000000000;10500000000000000;318
717000000000000;2380000000000000;10700000000000000;50
1690000000000000;23700000000000000;10400000000000000;264
8400000000000000;14200000000000000;10800000000000000;376
8050000000000000;1990000000000000;10400000000000000;96
8490000000000000;14600000000000000;1080000000000000;339
7830000000000000;2200000000000000;10500000000000000;71
15600000000000000;10700000000000000;10500000000000000;297
9190000000000000;11400000000000000;10100000000000000;565
17000000000000000;24900000000000000;10700000000000000;262
8380000000000000;15700000000000000;10200000000000000;236
8750000000000000;1560000000000000;10900000000000000;283
8720000000000000;14500000000000000;10800000000000000;348
8510000000000000;15600000000000000;10600000000000000;259
17100000000000000;24600000000000000;10600000000000000;267
1820000000000000;26000000000000000;10700000000000000;268
9400000000000000;16600000000000000;10300000000000000;195
17300000000000000;2530000000000000;1060000000000000;258
9300000000000000;13900000000000000;10700000000000000;397
10100000000000000;13900000000000000;10800000000000000;424
9810000000000000;1480000000000000;10700000000000000;319
16700000000000000;11100000000000000;10700000000000;276
677000000000000;14600000000000000;10300000000000000;287
7640000000000000;12800000000000000;10300000000000000;442
13800000000000000;118000000000000;10300000000000000;452
8430000000000000;1520000000000000;10600000000000000;284
17300000000000000;25200000000000000;10600000000000000;258
9710000000000000;13400000000000000;10400000000000000;408
7660000000000000;22700000000000000;10600000000000000;60
14200000000000000;11000000000000000;10800000000000000;443
15600000000000000;11100000000000000;10500000000000000;324
878000000000000;1370000000000000;10300000000000000;380
941000000000000;13200000000000000;10100000000000000;394
8260000000000000;13200000000000000;10100000000000000;397
17100000000000000;24600000000000000;10000000000000000;250
9650000000000000;12500000000000000;1080000000000000;531
18900000000000000;2710000000000000;10000000000000000;248
6860000000000000;2110000000000000;10200000000000000;67
9990000000000000;15400000000000000;10500000000000000;280
16500000000000000;2390000000000000;10000000000000000;260
16200000000000000;24400000000000000;10800000000000000;261
9490000000000000;1430000000000000;10300000000000000;318
6790000000000000;21700000000000000;10500000000000000;66
9180000000000000;13400000000000000;10800000000000000;429
18000000000000000;240000000000000;10600000000000000;280
7110000000000000;15000000000000000;10500000000000000;287
15900000000000000;23700000000000000;11000000000000000;266
17300000000000000;26100000000000000;1020000000000000;235
15500000000000000;11800000000000000;10300000000000000;343
15700000000000000;2460000000000000;10400000000000000;255
7440000000000000;14400000000000000;10400000000000000;317
17000000000000000;24900000000000000;10100000000000000;248
1670000000000000;236000000000000;10800000000000000;267
9310000000000000;141000000000000;10400000000000000;349
16100000000000000;2330000000000000;10200000000000000;264
9230000000000000;2240000000000000;10100000000000000;59
9250000000000000;24200000000000000;10300000000000000;50
7650000000000000;1400000000000000;10600000000000000;375
16000000000000000;24600000000000000;10800000000000000;260
9140000000000000;1500000000000000;10200000000000000;273
14300000000000000;10700000000000000;10300000000000000;354
9020000000000000;22000000000000000;10300000000000000;68
16800000000000000;11300000000000000;10300000000000000;244
18200000000000000;25700000000000000;1000000000000000;248
7910000000000000;15900000000000000;10000000000000000;211
7600000000000000;13500000000000000;1020000000000000;378
1070000000000000;12300000000000000;10200000000000000;502
6840000000000000;1430000000000000;10300000000000000;302
8090000000000000;14100000000000000;10900000000000000;387
16900000000000000;2660000000000000;10700000000000000;238
15600000000000000;10300000000000000;10100000000000000;253
8690000000000000;22400000000000000;11000000000000000;77
8030000000000000;2400000000000000;10600000000000000;50
8960000000000000;13400000000000000;10700000000000000;425
1710000000000000;11500000000000000;10600000000000000;268
15400000000000000;2520000000000000;10900000000000000;254
13900000000000000;11800000000000000;10200000000000000;429
8800000000000000;14900000000000000;10800000000000000;316
14900000000000000;11200000000000000;10900000000000000;410
9500000000000000;15000000000000000;10200000000000000;285
9570000000000000;1390000000000000;10100000000000000;348
8040000000000000;2360000000000000;10100000000000000;49
1690000000000000;259000000000000;10600000000000000;247
8190000000000000;23900000000000000;10200000000000000;48
9830000000000000;158000000000000;10900000000000000;277
9210000000000000;1400000000000000;10600000000000000;385
10100000000000000;15200000000000000;10100000000000000;260
16100000000000000;24600000000000000;10100000000000000;252
15200000000000000;10000000000000000;10500000000000000;305
171000000000000;25100000000000000;10400000000000000;252
775000000000000;22300000000000000;1050000000000000;67
1550000000000000;25800000000000000;10200000000000000;238
17600000000000000;23600000000000000;10600000000000000;277
626000000000000;14200000000000000;102000000000000;296
15700000000000000;11500000000000000;10900000000000000;369
7020000000000000;21700000000000000;1050000000000000;72
1440000000000000;11500000000000000;10300000000000000;385
809000000000000;11100000000000000;10100000000000000;592
17400000000000000;11700000000000000;1090000000000000;288
8100000000000000;12700000000000000;10100000000000000;439
9920000000000000;133000000000000;10200000000000000;406
1550000000000000;918000000000000;10700000000000000;279
10600000000000000;151000000000000;10300000000000000;290
1650000000000000;25300000000000000;10300000000000000;244
11300000000000000;13100000000000000;10400000000000000;473
873000000000000;15500000000000000;10400000000000000;250
17500000000000000;26100000000000000;10800000000000000;253
5890000000000000;23000000000000000;10500000000000000;38
8130000000000000;14400000000000000;10600000000000000;333
14800000000000000;9980000000000000;10500000000000000;322
61300000000000000;2220000000000000;10300000000000000;45
7360000000000000;23100000000000000;10300000000000000;52
16300000000000000;24100000000000000;11000000000000000;265
15200000000000000;11100000000000000;10600000000000000;349
18600000000000000;2410000000000000;10600000000000000;289
1740000000000000;24600000000000000;1000000000000000;254
10700000000000000;13700000000000000;10500000000000000;422
8850000000000000;2280000000000000;11000000000000000;71
16500000000000000;24900000000000000;10400000000000000;252
8170000000000000;25100000000000000;10100000000000000;33
9240000000000000;12400000000000000;10200000000000000;469
7700000000000000;23100000000000000;1060000000000000;55
17000000000000000;24400000000000000;10400000000000000;261
7830000000000000;1430000000000000;10500000000000000;335
8550000000000000;1420000000000000;10800000000000000;380
987000000000000;12500000000000000;10600000000000000;522
9890000000000000;1430000000000000;10100000000000000;310
1460000000000000;21900000000000000;10600000000000000;281
9070000000000000;140000000000000;10800000000000000;393
7190000000000000;23200000000000000;10900000000000000;58
7410000000000000;22600000000000000;10400000000000000;58
9500000000000000;15700000000000000;1040000000000000;250
964000000000000;14000000000000000;10600000000000000;387
8210000000000000;1580000000000000;10700000000000000;253
9470000000000000;1380000000000000;10500000000000000;393
1750000000000000;2520000000000000;10300000000000000;254
9410000000000000;14400000000000000;10800000000000000;369
7940000000000000;23100000000000000;1010000000000000;52
1850000000000000;250000000000000;10700000000000000;282
6870000000000000;16000000000000000;10700000000000000;235
8150000000000000;1570000000000000;10500000000000000;244
9370000000000000;15900000000000000;11000000000000000;276
1580000000000000;11500000000000000;10700000000000000;345
7100000000000000;2360000000000000;10800000000000000;53
7860000000000000;24700000000000000;10500000000000000;46
18000000000000000;25400000000000000;1010000000000000;253
690000000000000;23300000000000000;10700000000000000;52
1020000000000000;15000000000000000;10700000000000000;313
8570000000000000;14700000000000000;10300000000000000;295
7770000000000000;24000000000000000;10900000000000000;53
9840000000000000;13600000000000000;10600000000000000;413
14000000000000000;1180000000000000;10400000000000000;433
8350000000000000;15200000000000000;10600000000000000;282
8480000000000000;1310000000000000;1070000000000000;456
9180000000000000;22100000000000000;10500000000000000;74
15300000000000000;1040000000000000;10800000000000000;333
16900000000000000;25200000000000000;10500000000000000;252
8730000000000000;1430000000000000;10200000000000000;302
8070000000000000;1610000000000000;10800000000000000;247
16700000000000000;2570000000000000;10100000000000000;237
9500000000000000;1520000000000000;10600000000000000;293
15400000000000000;9180000000000000;10700000000000000;291
17200000000000000;10600000000000000;10500000000000000;209
9870000000000000;13300000000000000;1060000000000000;434
1620000000000000;2580000000000000;10600000000000000;243
6960000000000000;22600000000000000;1090000000000000;66
7440000000000000;22300000000000000;11000000000000000;73
93900000000000;15100000000000000;10900000000000000;313
7780000000000000;1460000000000000;10200000000000000;292
16500000000000000;12500000000000000;10200000000000000;315
759000000000000;23200000000000000;10800000000000000;57
7580000000000000;24900000000000000;10800000000000000;46
8980000000000000;23900000000000000;11000000000000000;59
8150000000000000;24900000000000000;10800000000000000;47
6020000000000000;21100000000000000;10300000000000000;60
8070000000000000;13900000000000000;10900000000000000;400
9770000000000000;15500000000000000;10500000000000000;268
8700000000000000;16200000000000000;10200000000000000;210
16200000000000000;25600000000000000;10600000000000000;246
16800000000000000;10800000000000000;10100000000000000;198
7010000000000000;232000000000000;10100000000000000;41
10600000000000000;16200000000000000;10800000000000000;278
1600000000000000;2480000000000000;10900000000000000;260
6450000000000000;1520000000000000;10500000000000000;269
724000000000000;2250000000000000;10600000000000000;62
15200000000000000;2340000000000000;1030000000000000;262
7290000000000000;24600000000000000;10800000000000000;48
16100000000000000;9030000000000000;11000000000000000;270
10800000000000000;14700000000000000;10200000000000000;321
685000000000000;14000000000000000;10000000000000000;311
1780000000000000;24900000000000000;10800000000000000;276
10700000000000000;13500000000000000;10300000000000000;415
15600000000000000;11200000000000000;10300000000000000;301
16200000000000000;25100000000000000;10000000000000000;245
1530000000000000;11800000000000000;10200000000000000;333
8360000000000000;14400000000000000;10100000000000000;297
6070000000000000;24400000000000000;10300000000000000;29
9310000000000000;14700000000000000;10100000000000000;282
15100000000000000;12000000000000000;10900000000000000;440
16500000000000000;23100000000000000;1040000000000000;267
15600000000000000;23500000000000000;10300000000000000;262
5150000000000000;23700000000000000;10200000000000000;19
765000000000000;23400000000000000;10300000000000000;51
6990000000000000;22400000000000000;11000000000000000;71
15400000000000000;11700000000000000;10100000000000000;322
8420000000000000;15300000000000000;10900000000000000;292
9080000000000000;1510000000000000;10300000000000000;277
8460000000000000;15300000000000000;1010000000000000;249
881000000000000;1500000000000000;10100000000000000;265
1730000000000000;24400000000000000;10600000000000000;269
6070000000000000;15000000000000000;10300000000000000;259
9490000000000000;12200000000000000;10600000000000000;546
6260000000000000;2340000000000000;1000000000000000;31
6680000000000000;15500000000000000;1010000000000000;224
774000000000000;23500000000000000;10900000000000000;56
7810000000000000;1570000000000000;10500000000000000;248
7070000000000000;12500000000000000;10900000000000000;535
1350000000000000;11100000000000000;10800000000000000;498
8400000000000000;14600000000000000;10300000000000000;297
15700000000000000;11900000000000000;10300000000000000;329
17100000000000000;10400000000000000;10600000000000000;216
1080000000000000;1370000000000000;10100000000000000;387
7430000000000000;23900000000000000;10300000000000000;46
1360000000000000;9910000000000000;10100000000000000;379
15900000000000000;10100000000000000;1080000000000000;288
1610000000000000;2510000000000000;10500000000000000;249
9220000000000000;1540000000000000;10200000000000000;242
17800000000000000;2250000000000000;10300000000000000;280
18400000000000000;24100000000000000;10500000000000000;283
1460000000000000;10800000000000000;10800000000000000;395
7340000000000000;14200000000000000;1020000000000000;310
180000000000000;24000000000000000;10300000000000000;273
1850000000000000;24900000000000000;10200000000000000;271
18200000000000000;23600000000000000;10700000000000000;289
7340000000000000;1400000000000000;10000000000000000;306
6650000000000000;24700000000000000;10800000000000000;42
17700000000000000;25300000000000000;10200000000000000;251
10500000000000000;14500000000000000;10400000000000000;340
1670000000000000;2420000000000000;102000000000000;258
15800000000000000;10500000000000000;10400000000000000;281
15400000000000000;12500000000000000;10100000000000000;354
6520000000000000;23000000000000000;10800000000000000;52
8670000000000000;1420000000000000;10100000000000000;312
1570000000000000;9670000000000000;10400000000000000;257
725000000000000;22300000000000000;10500000000000000;62
16600000000000000;26000000000000000;1020000000000000;233
797000000000000;16600000000000000;10100000000000000;171
8390000000000000;22200000000000000;10200000000000000;62
7920000000000000;16800000000000000;10300000000000000;169
8670000000000000;1450000000000000;10600000000000000;323
7470000000000000;2340000000000000;10900000000000000;55
14700000000000000;22800000000000000;10600000000000000;269
8900000000000000;14700000000000000;1080000000000000;334
16600000000000000;11600000000000000;101000000000000;245
1310000000000000;11100000000000000;1060000000000000;512
1600000000000000;2350000000000000;10900000000000000;267
6710000000000000;20700000000000000;10700000000000000;84
910000000000000;14400000000000000;102000000000000;297
1530000000000000;12000000000000000;10100000000000000;342
7890000000000000;15800000000000000;10800000000000000;264
10200000000000000;12200000000000000;1050000000000000;529
8840000000000000;14700000000000000;10800000000000000;336
7180000000000000;14900000000000000;10700000000000000;298
15100000000000000;9320000000000000;10600000000000000;302
9990000000000000;12000000000000000;10100000000000000;515
6720000000000000;16500000000000000;1050000000000000;190
8990000000000000;15500000000000000;10600000000000000;264
7850000000000000;12500000000000000;10800000000000000;527
9510000000000000;1310000000000000;10800000000000000;479
785000000000000;12800000000000000;10100000000000000;412
8670000000000000;1340000000000000;10900000000000000;445
14600000000000000;11800000000000000;10900000000000000;465
18500000000000000;23500000000000000;10600000000000000;292
16600000000000000;24100000000000000;10600000000000000;262
10600000000000000;13100000000000000;10500000000000000;475
15300000000000000;10800000000000000;10800000000000000;351
7680000000000000;23100000000000000;10800000000000000;59
8370000000000000;13300000000000000;10900000000000000;463
15600000000000000;2640000000000000;1040000000000000;232
16000000000000000;11400000000000000;1090000000000000;349
1780000000000000;25200000000000000;10600000000000000;264
678000000000000;16300000000000000;10900000000000000;234
8360000000000000;15700000000000000;10700000000000000;258
723000000000000;23800000000000000;10300000000000000;46
1930000000000000;2440000000000000;1090000000000000;322
9220000000000000;14600000000000000;1030000000000000;293
8500000000000000;2450000000000000;10300000000000000;47
17100000000000000;2210000000000000;10900000000000000;296
14800000000000000;11500000000000000;10900000000000000;423
7350000000000000;23500000000000000;10100000000000000;44
16000000000000000;2430000000000000;10400000000000000;260
10000000000000000;14800000000000000;10800000000000000;327
8170000000000000;16200000000000000;1080000000000000;236
6790000000000000;14700000000000000;10000000000000000;270
7820000000000000;14100000000000000;10900000000000000;394
9730000000000000;16300000000000000;10600000000000000;236
8650000000000000;15000000000000000;10700000000000000;293
9010000000000000;11800000000000000;10300000000000000;548
15000000000000000;8980000000000000;10800000000000000;315
8290000000000000;14900000000000000;10100000000000000;276
663000000000000;24900000000000000;10900000000000000;44
9380000000000000;15500000000000000;10800000000000000;290
1550000000000000;11500000000000000;10600000000000000;355
18300000000000000;2580000000000000;10200000000000000;255
6670000000000000;2350000000000000;10700000000000000;45
13300000000000000;11000000000000000;10600000000000000;480
7540000000000000;1400000000000000;1100000000000000;400
61100000000000000;22700000000000000;10600000000000000;48
19000000000000000;24700000000000000;10800000000000000;302
9340000000000000;12800000000000000;10300000000000000;454
8680000000000000;14200000000000000;10200000000000000;313
16900000000000000;2480000000000000;10000000000000000;249
16600000000000000;24300000000000000;10900000000000000;264
10100000000000000;12300000000000000;10700000000000000;547
15500000000000;2510000000000000;10700000000000000;252
16800000000000000;24800000000000000;10500000000000000;257
16900000000000000;11500000000000000;10200000000000000;240
592000000000000;22800000000000000;10300000000000000;37
9010000000000000;1400000000000000;10200000000000000;331
17500000000000000;23900000000000000;10400000000000000;270
17700000000000000;2420000000000000;10700000000000000;276
659000000000000;15000000000000000;10800000000000000;296
9640000000000000;147000000000000;1100000000000000;361
9860000000000000;14400000000000000;10300000000000000;321
726000000000000;23500000000000000;10700000000000000;53
1780000000000000;24800000000000000;10800000000000000;278
1870000000000000;23800000000000000;10900000000000000;299
6940000000000000;15800000000000000;10200000000000000;220
16600000000000000;10900000000000000;10100000000000000;213
9130000000000000;2370000000000000;10500000000000000;54
16300000000000000;10300000000000000;10300000000000000;233
10100000000000000;1170000000000000;10300000000000000;563
14400000000000000;11300000000000000;11000000000000000;466
16400000000000000;12200000000000000;10900000000000000;379
1520000000000000;12600000000000000;10100000000000000;378
1680000000000000;11300000000000000;10600000000000000;272
9540000000000000;15500000000000000;10700000000000000;284
1650000000000000;23900000000000000;10900000000000000;267
9120000000000000;2350000000000000;10000000000000000;50
7920000000000000;1360000000000000;1000000000000000;359
1690000000000000;247000000000000;10800000000000000;267
9310000000000000;1300000000000000;1010000000000000;404
16700000000000000;2350000000000000;11000000000000000;273
7910000000000000;14300000000000000;10300000000000000;313
8450000000000000;23200000000000000;10400000000000000;53
8520000000000000;22000000000000000;10100000000000000;65
7330000000000000;2300000000000000;10400000000000000;53
14400000000000000;10900000000000000;10300000000000000;363
8800000000000000;13100000000000000;11000000000000000;482
18100000000000000;24000000000000000;10000000000000000;270
1640000000000000;1050000000000000;10900000000000000;294
8510000000000000;14900000000000000;10100000000000000;277
93800000000000;1480000000000000;10100000000000000;281
7970000000000000;15600000000000000;10600000000000000;258
9150000000000000;16800000000000000;10300000000000000;172
1610000000000000;11600000000000000;10000000000000000;274
17800000000000000;24600000000000000;1000000000000000;258
7760000000000000;1410000000000000;1080000000000000;381
14800000000000000;9360000000000000;10100000000000000;290
7140000000000000;24700000000000000;10100000000000000;29
8270000000000000;14200000000000000;10200000000000000;322
1620000000000000;2660000000000000;1050000000000000;232
16600000000000000;24400000000000000;10700000000000000;262
18800000000000000;26200000000000000;10100000000000000;254
16600000000000000;27000000000000000;1070000000000000;229
7900000000000000;22900000000000000;10000000000000000;51
6000000000000000;22400000000000000;1060000000000000;52
1690000000000000;10800000000000000;10700000000000000;251
17200000000000000;25400000000000000;10200000000000000;246
16000000000000000;1360000000000000;10300000000000000;410
16700000000000000;10300000000000000;10100000000000000;192
10900000000000000;15600000000000000;10800000000000000;337
1800000000000000;26000000000000000;10600000000000000;258
14200000000000000;10800000000000000;10200000000000000;352
16400000000000000;2570000000000000;10300000000000000;238
1620000000000000;1190000000000000;10000000000000000;275
7770000000000000;22000000000000000;10800000000000000;76
8840000000000000;13600000000000000;1050000000000000;396
6640000000000000;14100000000000000;10200000000000000;318
13800000000000000;12100000000000000;10200000000000000;452
16900000000000000;12100000000000000;10500000000000000;304
10600000000000000;12800000000000000;10700000000000000;522
16800000000000000;2260000000000000;1090000000000000;285
732000000000000;23300000000000000;10700000000000000;55
17600000000000000;23100000000000000;1020000000000000;271
9310000000000000;14200000000000000;10200000000000000;312
15800000000000000;12200000000000000;10900000000000000;415
6730000000000000;1610000000000000;11000000000000000;248
8370000000000000;13900000000000000;10800000000000000;397
8930000000000000;14600000000000000;10500000000000000;307
17200000000000000;2530000000000000;10400000000000000;250
14100000000000000;11100000000000000;10300000000000000;392
15400000000000000;11400000000000000;10200000000000000;313
941000000000000;1460000000000000;10900000000000000;348
8100000000000000;14200000000000000;10400000000000000;333
7950000000000000;21700000000000000;10200000000000000;71
9620000000000000;15800000000000000;10600000000000000;260
58100000000000000;2360000000000000;10400000000000000;32
14000000000000000;12500000000000000;10700000000000000;538
752000000000000;23600000000000000;10400000000000000;50
17000000000000000;23900000000000000;10100000000000000;261
17800000000000000;2330000000000000;10100000000000000;272
888000000000000;16200000000000000;10900000000000000;254
8290000000000000;11500000000000000;10800000000000000;638
1770000000000000;25900000000000000;10700000000000000;258
15400000000000000;11000000000000000;10500000000000000;330
7940000000000000;14800000000000000;10300000000000000;288
14700000000000000;11300000000000000;10700000000000000;396
6690000000000000;23300000000000000;10500000000000000;44
9630000000000000;14400000000000000;10200000000000000;305
7780000000000000;2390000000000000;1080000000000000;53
6580000000000000;23600000000000000;10300000000000000;39
17500000000000000;26300000000000000;1030000000000000;239
1610000000000000;11500000000000000;10600000000000000;317
5150000000000000;22000000000000000;11000000000000000;57
16500000000000000;23400000000000000;10900000000000000;270
1550000000000000;1060000000000000;10900000000000000;347
5650000000000000;2320000000000000;10500000000000000;37
7490000000000000;26100000000000000;10800000000000000;31
6880000000000000;22800000000000000;10400000000000000;48
8330000000000000;13700000000000000;10100000000000000;359
8400000000000000;2440000000000000;10300000000000000;47
8630000000000000;13800000000000000;1080000000000000;397
15400000000000000;12200000000000000;10700000000000000;413
15000000000000000;12400000000000000;10600000000000000;434
8290000000000000;16100000000000000;10300000000000000;217
8970000000000000;15100000000000000;10300000000000000;277
7910000000000000;1540000000000000;10300000000000000;250
6940000000000000;22900000000000000;10600000000000000;55
17900000000000000;2410000000000000;10200000000000000;269
15600000000000000;24800000000000000;10200000000000000;251
7490000000000000;2380000000000000;10300000000000000;46
8800000000000000;13600000000000;10200000000000000;378
15300000000000;10600000000000000;10100000000000000;281
6380000000000000;22600000000000000;10800000000000000;57
16400000000000000;11000000000000000;10100000000000000;227
1660000000000000;24300000000000000;10600000000000000;261
1590000000000000;1090000000000000;10100000000000000;262
9480000000000000;15900000000000000;1070000000000000;259
9540000000000000;14600000000000000;10400000000000000;306
14900000000000000;1280000000000000;10100000000000000;413
8310000000000000;21300000000000000;10800000000000000;81
14900000000000000;10800000000000000;1040000000000000;333
15800000000000000;2570000000000000;10900000000000000;247
8730000000000000;22900000000000000;10400000000000000;56
1540000000000000;12100000000000000;10100000000000000;344
9980000000000000;1320000000000000;10500000000000000;432
1570000000000000;11300000000000000;1080000000000000;347
8110000000000000;2250000000000000;10200000000000000;58
7950000000000000;2370000000000000;10000000000000000;47
6790000000000000;15000000000000000;10700000000000000;293
58500000000000000;2440000000000000;10200000000000000;26
5080000000000000;22900000000000000;10500000000000000;27
8720000000000000;15000000000000000;10300000000000000;282
13900000000000000;10600000000000000;10200000000000000;373
16300000000000000;11300000000000000;10600000000000000;301
7790000000000000;24300000000000000;10600000000000000;48
18000000000000000;26100000000000000;10500000000000000;254
8930000000000000;14000000000000000;1010000000000000;314
17900000000000000;23700000000000000;10300000000000000;274
732000000000000;14300000000000000;10600000000000000;356
14500000000000;23900000000000000;10100000000000000;251
5620000000000000;1630000000000000;10300000000000000;180
7110000000000000;1460000000000000;10600000000000000;311
15000000000000000;2310000000000000;10200000000000000;260
1750000000000000;24900000000000000;10500000000000000;263
8410000000000000;1350000000000000;10400000000000000;397
9870000000000000;1570000000000000;10500000000000000;255
738000000000000;15200000000000000;10400000000000000;274
7950000000000000;14200000000000000;10800000000000000;377
1510000000000000;10700000000000000;10200000000000000;299
136000000000000;1180000000000000;10200000000000000;455
785000000000000;21900000000000000;10100000000000000;66
1560000000000000;14400000000000000;10100000000000000;443
14800000000000000;10400000000000000;10500000000000000;330
1500000000000000;12500000000000000;10900000000000000;466
1610000000000000;12300000000000000;1060000000000000;377
1540000000000000;11500000000000000;10500000000000000;353
14900000000000000;11100000000000000;10700000000000000;375
7120000000000000;14100000000000000;10900000000000000;396
8270000000000000;22800000000000000;10500000000000000;59
13300000000000000;13400000000000000;11000000000000000;629
1550000000000000;10100000000000000;10600000000000000;293
7910000000000000;22500000000000000;10600000000000000;62
1550000000000000;11400000000000000;10900000000000000;383
1400000000000000;1190000000000000;11000000000000000;537
9280000000000000;15600000000000000;10200000000000000;237
8960000000000000;13300000000000000;10900000000000000;469
17500000000000000;25100000000000000;10500000000000000;260
8560000000000000;1370000000000000;10200000000000000;375
8850000000000000;14200000000000000;10100000000000000;308
