X-coordinate;Y-coordinate;R-Radius
2970000000000000;-4790000000000000;39600000000000000
34100000000000000;-6430000000000000;2620000000000000
8220000000000000;-7920000000000000;5010000000000000
3350000000000000;-13600000000000000;4730000000000000
3390000000000000;-15800000000000000;3960000000000000
10700000000000000;-10900000000000000;4980000000000000
331000000000000;-45600000000000000;27900000000000000
9260000000000000;-8470000000000000;5240000000000000
10400000000000000;-1200000000000000;253000000000000
11200000000000000;-7790000000000000;3170000000000000
3170000000000000;-11700000000000000;43800000000000000
10800000000000000;-8410000000000000;32300000000000000
106000000000000;-8650000000000000;2950000000000000
9900000000000000;-855000000000000;389000000000000
31300000000000000;-13400000000000000;4670000000000000
3340000000000000;-14100000000000000;42100000000000000
7440000000000000;-2020000000000000;4430000000000000
3230000000000000;-6700000000000000;3870000000000000
10200000000000000;-30000000000000000;20300000000000000
21200000000000000;-751000000000000;323000000000000
41600000000000000;-6210000000000000;38000000000000000
3860000000000000;-692000000000000;33000000000000000
3290000000000000;-13300000000000000;43100000000000000
10900000000000000;-25600000000000000;35100000000000000
3210000000000000;-5950000000000000;29000000000000000
3310000000000000;-54700000000000000;4810000000000000
280000000000000;-62200000000000000;20900000000000000
32200000000000000;-12800000000000000;39500000000000000
44300000000000000;-50300000000000000;3600000000000000
10400000000000000;-7960000000000000;42400000000000000
315000000000000;-21400000000000000;37800000000000000
10000000000000000;-9240000000000000;27800000000000000
11000000000000000;-7510000000000000;456000000000000
32800000000000000;-14500000000000000;3370000000000000
92200000000000;-8960000000000000;38800000000000000
2640000000000000;-7730000000000000;2620000000000000
11500000000000000;-7270000000000000;30900000000000000
9220000000000000;-7930000000000000;43300000000000000
10500000000000000;-38800000000000000;34500000000000000
115000000000000;-7140000000000000;40900000000000000
39800000000000000;-5650000000000000;41100000000000000
5170000000000000;-54600000000000000;4520000000000000
353000000000000;-5340000000000000;33900000000000000
8130000000000000;-13700000000000000;21300000000000000
5010000000000000;-561000000000000;6110000000000000
32500000000000000;-12100000000000000;4920000000000000
12200000000000000;-10500000000000000;5030000000000000
4200000000000000;-5860000000000000;3430000000000000
10200000000000000;-30200000000000000;29300000000000000
10600000000000000;-7960000000000000;5550000000000000
32400000000000000;-12800000000000000;30000000000000000
20200000000000000;-4270000000000000;4030000000000000
3380000000000000;-6870000000000000;5870000000000000
10200000000000000;-9370000000000000;4900000000000000
10600000000000000;-2040000000000000;5180000000000000
35300000000000000;-1510000000000000;44800000000000000
30800000000000000;-15100000000000000;34400000000000000
33700000000000000;-7590000000000000;24400000000000000
3330000000000000;-65100000000000000;5590000000000000
965000000000000;-3570000000000000;2970000000000000
3520000000000000;-3900000000000000;4490000000000000
1140000000000000;-2170000000000000;2630000000000000
11100000000000000;-9320000000000000;4610000000000000
11100000000000000;-9280000000000000;38800000000000000
10600000000000000;-8040000000000000;3960000000000000
1150000000000000;-26400000000000000;4690000000000000
109000000000000;-7900000000000000;461000000000000
32300000000000000;-7650000000000000;5260000000000000
32700000000000000;-1470000000000000;30200000000000000
320000000000000;-15000000000000000;35300000000000000
4520000000000000;-5990000000000000;4020000000000000
3140000000000000;-1510000000000000;20500000000000000
10200000000000000;-8040000000000000;27900000000000000
1160000000000000;-6040000000000000;39600000000000000
3400000000000000;-14000000000000000;2950000000000000
10800000000000000;-9740000000000000;2960000000000000
8770000000000000;-8610000000000000;3670000000000000
4070000000000000;-7870000000000000;2100000000000000
3270000000000000;-14600000000000000;37500000000000000
3290000000000000;-15500000000000000;3470000000000000
3140000000000000;-14500000000000000;3140000000000000
3400000000000000;-2040000000000000;34200000000000000
11300000000000000;-7210000000000000;5180000000000000
3220000000000000;-12100000000000000;5210000000000000
10300000000000000;-7340000000000000;512000000000000
3390000000000000;-25800000000000000;4700000000000000
9440000000000000;-26900000000000000;52700000000000
3390000000000000;-12700000000000000;4460000000000000
10100000000000000;-3530000000000000;4190000000000000
3640000000000000;33000000000000000;3610000000000000
1110000000000000;-7310000000000000;36300000000000000
9780000000000000;-16300000000000000;4760000000000000
4000000000000000;-7140000000000000;4870000000000000
964000000000000;-2030000000000000;41700000000000000
10600000000000000;-7860000000000000;4580000000000000
32500000000000000;-15600000000000000;5230000000000000
8040000000000000;-10700000000000000;5210000000000000
3210000000000000;-15400000000000000;25700000000000000
4690000000000000;-7040000000000000;35700000000000000
11000000000000000;-8810000000000000;1160000000000000
11300000000000000;-9960000000000000;28600000000000000
3550000000000000;-24600000000000000;33900000000000000
11600000000000000;-8080000000000000;5290000000000000
11600000000000000;-763000000000000;40200000000000000
3450000000000000;-4430000000000000;4370000000000000
3260000000000000;-6880000000000000;34900000000000000
9300000000000000;-28000000000000000;2440000000000000
10700000000000000;-971000000000000;4850000000000000
32000000000000000;-14100000000000000;27000000000000000
344000000000000;-1770000000000000;38900000000000000
3370000000000000;-13400000000000000;5470000000000000
10600000000000000;-8070000000000000;4050000000000000
3200000000000000;-14200000000000000;5040000000000000
33200000000000000;-1270000000000000;6620000000000000
31000000000000000;-13400000000000000;2740000000000000
8840000000000000;-8920000000000000;45700000000000000
3480000000000000;-3460000000000000;38500000000000000
3910000000000000;-6380000000000000;3240000000000000
10200000000000000;-6020000000000000;4010000000000000
1150000000000000;-864000000000000;11200000000000000
9850000000000000;-9630000000000000;39900000000000000
1070000000000000;-7440000000000000;2370000000000000
3210000000000000;-13200000000000000;32800000000000000
29400000000000000;-4980000000000000;38000000000000000
8620000000000000;-11700000000000000;49900000000000000
41200000000000000;-5630000000000000;538000000000000
32800000000000000;-14700000000000000;4710000000000000
3280000000000000;-12600000000000000;33200000000000000
3360000000000000;-5770000000000000;4490000000000000
11500000000000000;-6960000000000000;543000000000000
5790000000000000;-6350000000000000;4100000000000000
11500000000000000;-10600000000000000;461000000000000
3480000000000000;-1580000000000000;45300000000000000
9290000000000000;-8870000000000000;5780000000000000
3240000000000000;-14000000000000000;25700000000000000
8700000000000000;-2420000000000000;4240000000000000
1160000000000000;-8270000000000000;2680000000000000
3320000000000000;-13600000000000000;30400000000000
32900000000000000;-5180000000000000;3670000000000000
5790000000000000;-49800000000000000;3600000000000000
10100000000000000;-10900000000000000;5870000000000000
9660000000000000;-7490000000000000;3770000000000000
10400000000000000;-13800000000000000;14100000000000000
10400000000000000;-22300000000000000;4290000000000000
10700000000000000;-9040000000000000;4880000000000000
32100000000000000;-14200000000000000;2970000000000000
34900000000000;-1270000000000000;30600000000000000
9450000000000000;-24300000000000000;4140000000000000
8060000000000000;-2960000000000000;33200000000000000
33900000000000000;-11600000000000000;42600000000000000
1020000000000000;-30800000000000000;5210000000000000
33200000000000000;-7800000000000000;28000000000000000
3390000000000000;9970000000000000;38400000000000000
3350000000000000;-7550000000000000;5140000000000000
30600000000000000;-1530000000000000;35400000000000000
9260000000000000;-2140000000000000;2920000000000000
3230000000000000;-15900000000000000;13000000000000000
9590000000000000;-12900000000000000;4270000000000000
3390000000000000;-12300000000000000;5620000000000000
11800000000000000;-9460000000000000;3220000000000000
11300000000000000;-21600000000000000;3530000000000000
3280000000000000;-1350000000000000;3450000000000000
3270000000000000;-1050000000000000;30400000000000000
33100000000000000;-15100000000000000;5030000000000000
32400000000000000;-15000000000000000;3930000000000000
4050000000000000;-5520000000000000;2660000000000000
33200000000000000;-14800000000000000;3310000000000000
8720000000000000;-11400000000000000;5330000000000000
3440000000000000;-1700000000000000;3550000000000000
916000000000000;-9610000000000000;4890000000000000
3260000000000000;-14300000000000000;1910000000000000
11900000000000000;-9400000000000000;33000000000000000
31800000000000000;-13400000000000000;34300000000000000
4700000000000000;-6530000000000000;20700000000000000
48700000000000000;-6540000000000000;4090000000000000
3300000000000000;5100000000000000;4050000000000000
3930000000000000;-58900000000000;4510000000000000
350000000000000;-29200000000000000;5450000000000000
9900000000000000;-8630000000000000;3750000000000000
10300000000000000;-7550000000000000;4090000000000000
32900000000000000;2550000000000000;3760000000000000
8140000000000000;-28100000000000000;5200000000000000
8000000000000000;-1840000000000000;25400000000000000
32500000000000000;-13100000000000000;49400000000000000
39900000000000000;-59000000000000000;2700000000000000
10200000000000000;-12600000000000000;4160000000000000
31700000000000000;-1450000000000000;32800000000000000
8650000000000000;-24100000000000000;42200000000000000
3220000000000000;-141000000000000;3750000000000000
12300000000000000;-769000000000000;39000000000000000
4680000000000000;-4910000000000000;33800000000000000
3230000000000000;-14800000000000000;4260000000000000
5180000000000000;-7500000000000000;4320000000000000
3570000000000000;-7080000000000000;3330000000000000
5440000000000000;-56100000000000000;34000000000000000
9900000000000000;-8310000000000000;4220000000000000
3390000000000000;-7020000000000000;3680000000000000
1250000000000000;-724000000000000;34300000000000000
10100000000000000;-2240000000000000;43600000000000000
32900000000000000;-14300000000000000;3360000000000000
11500000000000000;-5600000000000000;24500000000000000
1020000000000000;-2800000000000000;31200000000000000
29700000000000000;-59000000000000000;3640000000000000
40400000000000000;-3780000000000000;4790000000000000
35600000000000000;-17600000000000000;524000000000000
3660000000000000;-5100000000000000;5270000000000000
3330000000000000;-1310000000000000;44500000000000000
32200000000000000;-1500000000000000;5050000000000000
10700000000000000;-8930000000000000;41000000000000000
970000000000000;-7010000000000000;2720000000000000
3500000000000000;-7240000000000000;27500000000000000
3250000000000000;-5370000000000000;25500000000000000
33000000000000000;-4800000000000000;44000000000000000
8660000000000000;-21900000000000000;4830000000000000
33100000000000000;-1190000000000000;2780000000000000
3240000000000000;-4420000000000000;24400000000000000
24700000000000000;-6850000000000000;18200000000000000
3410000000000000;-68900000000000000;5130000000000000
4320000000000000;-40900000000000000;22200000000000000
3320000000000000;-1060000000000000;4160000000000000
10800000000000000;-13800000000000000;38300000000000000
10500000000000000;-9920000000000000;24600000000000000
3250000000000000;-4670000000000000;48400000000000000
3250000000000000;-1970000000000000;40600000000000000
31700000000000000;-1380000000000000;26000000000000000
8480000000000000;-2790000000000000;4490000000000000
47000000000000000;-6800000000000000;3770000000000000
3340000000000000;-6731006206;39100000000000000
3290000000000000;-14000000000000000;37300000000000000
31000000000000000;-14500000000000000;3410000000000000
30500000000000000;-12700000000000000;4360000000000000
32500000000000000;-13000000000000000;4110000000000000
31200000000000000;-13600000000000000;18300000000000000
3210000000000000;-12900000000000000;43600000000000000
33600000000000000;-27100000000000000;2700000000000000
516000000000000;-4350000000000000;37400000000000000
3410000000000000;-9390000000000000;350000000000000
7800000000000000;-23800000000000000;44400000000000000
33800000000000000;-13400000000000000;34700000000000000
44000000000000000;-54100000000000000;5220000000000000
35000000000000000;-1190000000000000;3350000000000000
3190000000000000;-1440000000000000;34400000000000000
32500000000000000;-15000000000000000;39600000000000000
31100000000000000;-15200000000000000;4730000000000000
3200000000000000;-1360000000000000;31800000000000000
3440000000000000;-3130000000000;3480000000000000
7790000000000000;-2890000000000000;2870000000000000
3150000000000000;-16100000000000000;3180000000000000
10600000000000000;-7100000000000000;44600000000000000
3310000000000000;-4080000000000000;133000000000000
9320000000000000;-9580000000000000;19100000000000000
32100000000000000;-24100000000000000;43100000000000000
11200000000000000;-8070000000000000;4260000000000000
3270000000000000;-14200000000000000;41900000000000000
1000000000000000;-8840000000000000;45600000000000000
334000000000000;-13100000000000000;27000000000000000
4450000000000000;-6710000000000000;22500000000000000
9340000000000000;-1570000000000000;40200000000000000
33200000000000000;-23600000000000000;31800000000000000
29600000000000000;-11700000000000000;48500000000000000
33900000000000000;-22300000000000000;5070000000000000
9370000000000000;-23700000000000000;24400000000000000
10100000000000000;-8860000000000000;400000000000000
3480000000000000;-18900000000000000;3140000000000000
3270000000000000;-10100000000000000;5180000000000000
9690000000000000;-21300000000000000;494000000000000
33100000000000000;-1480000000000000;21500000000000000
10200000000000000;-12400000000000000;31100000000000000
33800000000000000;-12500000000000000;373000000000000
10000000000000000;-10400000000000000;2720000000000000
11000000000000000;-31800000000000000;5170000000000000
37000000000000000;-3730000000000000;4170000000000000
38600000000000000;-56800000000000000;4310000000000000
3350000000000000;-2440000000000000;35100000000000000
9290000000000000;-18700000000000000;37000000000000000
30700000000000000;-13800000000000000;5330000000000000
10700000000000000;-10800000000000000;423000000000000
3260000000000000;-1460000000000000;27900000000000000
38100000000000000;-6560000000000000;2830000000000000
3510000000000000;-35800000000000000;411000000000000
4380000000000000;-5360000000000000;2980000000000000
31900000000000000;-5560000000000000;14800000000000000
9680000000000000;-957000000000000;5570000000000000
864000000000000;-22700000000000000;45400000000000000
565000000000000;-6460000000000000;3370000000000000
34300000000000000;-16100000000000000;4270000000000000
11800000000000000;-7090000000000000;40100000000000000
6980000000000000;-1730000000000000;5920000000000000
3190000000000000;-13000000000000000;320000000000000
46400000000000000;-6930000000000000;3110000000000000
9460000000000000;-24900000000000000;18000000000000000
10400000000000000;-6900000000000000;23600000000000000
34100000000000000;-15100000000000000;3990000000000000
11400000000000000;-9260000000000000;48700000000000000
3300000000000000;-15100000000000000;2180000000000000
3360000000000000;-2580000000000000;3590000000000000
9140000000000000;-8510000000000000;4150000000000000
45400000000000000;-7500000000000000;3770000000000000
33000000000000000;-4530000000000000;32500000000000000
321000000000000;-14500000000000000;4560000000000000
32300000000000000;-15300000000000000;42300000000000000
32200000000000000;-25400000000000000;29400000000000
9190000000000000;-2020000000000000;33600000000000000
436000000000000;-6270000000000000;23800000000000000
10000000000000000;-14900000000000000;4760000000000000
8920000000000000;-21600000000000000;34200000000000000
3050000000000000;-14500000000000000;37800000000000000
10600000000000000;-8880000000000000;5210000000000000
42700000000000000;-7100000000000000;3440000000000000
31100000000000000;-1320000000000000;4500000000000000
32200000000000000;-13200000000000000;367000000000000
3360000000000000;-14200000000000000;3680000000000000
2910000000000000;-6240000000000000;4110000000000000
9070000000000000;-1600000000000000;429000000000000
9940000000000000;-7150000000000000;3990000000000000
3400000000000000;25800000000000000;41800000000000000
25800000000000000;-7120000000000000;2730000000000000
3410000000000000;-12300000000000000;30200000000000000
3310000000000000;-14600000000000000;4540000000000000
33000000000000000;-13800000000000000;304000000000000
3260000000000000;-11900000000000000;3730000000000000
3460000000000000;-25900000000000000;4700000000000000
11400000000000000;-24400000000000000;4360000000000000
36000000000000000;35000000000000000;45900000000000000
9480000000000000;-8600000000000000;3100000000000000
3330000000000000;-45400000000000000;33300000000000000
49800000000000000;-7200000000000000;4220000000000000
10800000000000000;-1300000000000000;39900000000000000
34000000000000000;15200000000000000;32500000000000000
3480000000000000;-24700000000000000;425000000000000
3370000000000000;-15700000000000000;40400000000000000
10600000000000000;-6320000000000000;22700000000000000
9250000000000000;-7630000000000000;2830000000000000
4500000000000000;-6290000000000000;3460000000000000
33800000000000000;-14200000000000000;3320000000000000
3190000000000000;-13000000000000000;22400000000000000
23400000000000000;-48900000000000000;26700000000000000
3650000000000000;-5990000000000000;3080000000000000
30900000000000000;-5760000000000000;5520000000000000
10200000000000000;-8140000000000000;4550000000000000
10900000000000000;-20400000000000000;4070000000000000
112000000000000;-23000000000000000;3300000000000000
3210000000000000;-16000000000000000;28000000000000000
317000000000000;-13700000000000000;548000000000000
32100000000000;-1430000000000000;334000000000000
10600000000000000;-7650000000000000;4680000000000000
32800000000000000;-1630000000000000;2750000000000000
33000000000000000;-1670000000000000;484000000000000
10100000000000000;-8830000000000000;4360000000000000
33600000000000000;-1620000000000000;3220000000000000
31300000000000000;-13200000000000000;3180000000000000
12400000000000000;-8670000000000000;3890000000000000
3270000000000000;-1400000000000000;5010000000000000
12300000000000000;-2830000000000000;5490000000000000
31600000000000000;-1440000000000000;44400000000000000
9650000000000000;-11200000000000000;48300000000000000
106000000000000;-9300000000000000;41800000000000000
27200000000000000;-6020000000000000;3590000000000000
34400000000000000;-19100000000000000;23000000000000000
993000000000000;-3020000000000000;5310000000000000
10400000000000000;-4280000000000000;32400000000000000
9650000000000000;-53000000000000000;35400000000000000
11000000000000000;-8140000000000000;5170000000000000
3160000000000000;-4290000000000000;35800000000000000
3270000000000000;-13200000000000000;18200000000000000
8880000000000000;-2010000000000000;4670000000000000
32600000000000000;-14700000000000000;437000000000000
1080000000000000;-6620000000000000;35400000000000000
4430000000000000;-670000000000000;2180000000000000
34700000000000000;-11500000000000000;32400000000000000
11000000000000000;-25400000000000000;6260000000000000
3370000000000000;5700000000000000;40600000000000000
3330000000000000;-6840000000000000;3010000000000000
3220000000000000;-1430000000000000;4010000000000000
44200000000000000;-44300000000000000;34200000000000000
39900000000000000;-5860000000000000;28300000000000000
10400000000000;-10200000000000000;43500000000000000
11100000000000000;-9290000000000000;35100000000000000
943000000000000;-3910000000000000;5000000000000000
24700000000000000;-5580000000000000;3400000000000000
1020000000000000;-4310000000000000;3510000000000000
30100000000000000;-52500000000000000;40700000000000000
3440000000000000;-21400000000000000;3330000000000000
32400000000000000;-17900000000000000;28200000000000000
8830000000000000;-15700000000000000;47900000000000000
10100000000000000;-1400000000000000;2260000000000000
415000000000000;-6870000000000000;32500000000000000
33500000000000000;-22600000000000000;3830000000000000
10400000000000000;-9210000000000000;5650000000000000
3210000000000000;-12800000000000000;49100000000000000
923000000000000;-9560000000000000;37600000000000000
34000000000000000;-1110000000000000;1940000000000000
32400000000000000;-14200000000000000;3280000000000000
3500000000000000;-7850000000000000;48200000000000000
29600000000000000;-13600000000000000;45500000000000000
9210000000000000;-1220000000000000;32800000000000000
7820000000000000;-8660000000000000;18600000000000000
10600000000000000;-6810000000000000;4050000000000000
10100000000000000;-8750000000000000;4540000000000000
11600000000000000;-8600000000000000;5070000000000000
9660000000000000;-9600000000000000;23100000000000000
3290000000000000;-7770000000000000;4290000000000000
11300000000000000;-7270000000000000;41700000000000000
8970000000000000;-32200000000000000;47300000000000000
3240000000000000;-13800000000000000;43000000000000000
27500000000000000;-7160000000000000;48600000000000000
31600000000000000;-14800000000000000;19300000000000000
11500000000000000;-884000000000000;3450000000000000
10200000000000000;-2230000000000000;4230000000000000
3390000000000000;-9910000000000000;44800000000000000
3220000000000000;-1200000000000000;47700000000000000
32000000000000000;14500000000000000;47100000000000000
2650000000000000;-7510000000000000;43900000000000000
10700000000000000;-8930000000000000;2590000000000000
31400000000000000;-14500000000000000;5370000000000000
32200000000000000;-1490000000000000;3540000000000000
3260000000000000;-16200000000000000;3770000000000000
9400000000000000;-22500000000000000;3220000000000000
450000000000000;-7800000000000000;36900000000000000
9250000000000000;-2180000000000000;5920000000000000
3290000000000000;4900000000000000;2520000000000000
33300000000000000;-16300000000000000;43900000000000000
3460000000000000;-5800000000000000;3990000000000000
3730000000000000;-510000000000000;5140000000000000
11800000000000000;-8040000000000000;39300000000000000
3370000000000000;-7650000000000000;35800000000000000
3300000000000000;-6240000000000000;17200000000000000
42400000000000000;-4400000000000000;4130000000000000
11200000000000000;-15800000000000000;1790000000000000
9610000000000000;-20800000000000000;33100000000000000
3390000000000000;-14900000000000000;36200000000000000
3250000000000000;-14000000000000000;6900000000000000
9430000000000000;-8570000000000000;26300000000000000
3480000000000000;-22400000000000000;41700000000000000
3140000000000000;-15100000000000000;5230000000000000
991000000000000;-22500000000000000;4130000000000000
3040000000000000;-14800000000000000;21200000000000000
10400000000000000;-13400000000000000;5960000000000000
40200000000000;-5550000000000000;3910000000000000
3490000000000000;-12800000000000000;23100000000000000
30600000000000000;-14300000000000000;2250000000000000
29300000000000000;-6860000000000000;5080000000000000
341000000000000;-24600000000000000;3270000000000000
32900000000000000;-13800000000000000;38000000000000000
32400000000000000;-14100000000000000;17100000000000000
8830000000000000;-24600000000000000;46400000000000000
3470000000000000;-17400000000000000;43500000000000000
4130000000000000;-6430000000000000;2950000000000000
38600000000000000;-6780000000000000;4820000000000000
31500000000000000;-13700000000000000;37400000000000000
3080000000000000;-1440000000000000;269000000000000
9000000000000000;-14800000000000000;43700000000000000
3630000000000000;-5120000000000000;3060000000000000
29800000000000000;-13900000000000000;30900000000000000
11800000000000000;-7540000000000000;31700000000000000
31500000000000000;-1370000000000000;40500000000000000
3350000000000000;-136000000000000;38100000000000000
3030000000000000;-22700000000000000;4080000000000000
25000000000000000;-7680000000000000;2680000000000000
3380000000000000;-18700000000000000;3930000000000000
1070000000000000;-1090000000000000;3050000000000000
12300000000000000;-8930000000000000;3020000000000000
9180000000000000;-194000000000000;2620000000000000
9390000000000000;-25200000000000000;23800000000000000
31500000000000000;-6480000000000000;4820000000000000
3170000000000000;-5180000000000000;5420000000000000
25800000000000000;-6980000000000000;4470000000000000
31200000000000000;-7250000000000000;3170000000000000
3950000000000000;-5120000000000000;3420000000000000
3670000000000000;-6450000000000000;4250000000000000
402000000000000;-5720000000000000;4130000000000000
8530000000000000;-1670000000000000;39700000000000000
3180000000000000;-15500000000000000;5310000000000000
33200000000000000;-12100000000000000;3030000000000000
9810000000000000;-2840000000000000;25300000000000000
3270000000000000;-5660000000000000;47300000000000000
3410000000000000;-15800000000000000;28600000000000000
25300000000000000;-7790000000000000;39400000000000000
5110000000000000;-7000000000000000;43700000000000000
34100000000000000;-14900000000000000;2890000000000000
9950000000000000;-165000000000000;4440000000000000
32300000000000000;-15400000000000000;6040000000000000
11400000000000000;-9750000000000000;317000000000000
10700000000000000;-17600000000000000;3760000000000000
3860000000000000;-7520000000000000;26300000000000000
8910000000000000;-10800000000000000;4710000000000000
3280000000000000;-45400000000000000;50000000000000000
10100000000000000;-9240000000000000;3970000000000000
954000000000000;-706000000000000;371000000000000
3460000000000000;-2600000000000000;5290000000000000
10300000000000000;-30500000000000000;2350000000000000
33100000000000000;-1160000000000000;11200000000000000
3200000000000000;-13800000000000000;25100000000000000
1140000000000000;-9360000000000000;3720000000000000
342000000000000;-42100000000000000;2730000000000000
33900000000000000;-16100000000000000;19900000000000000
32200000000000000;-12300000000000000;5210000000000000
12400000000000000;-8710000000000000;5620000000000000
37800000000000000;-6120000000000000;22300000000000000
10300000000000000;-24900000000000000;24500000000000000
3330000000000000;-1430000000000000;4250000000000000
5140000000000000;-4780000000000000;47200000000000000
3480000000000000;-889000000000000;18900000000000000
3010000000000000;-12700000000000000;24000000000000000
3320000000000000;-14900000000000000;3660000000000000
531000000000000;-7150000000000000;15800000000000000
3270000000000000;-11600000000000000;4490000000000000
31700000000000000;1300000000000000;24500000000000000
3250000000000000;-1460000000000000;3130000000000000
3170000000000000;-139000000000000;35400000000000000
3840000000000000;-4680000000000000;3760000000000000
8960000000000000;-7510000000000000;4760000000000000
3110000000000000;-13100000000000000;21400000000000000
3240000000000000;-14700000000000000;40700000000000000
22600000000000000;-6290000000000000;4640000000000000
3200000000000000;-1540000000000000;33600000000000000
9790000000000000;-8860000000000000;34600000000000000
5910000000000000;-6330000000000000;4310000000000000
3170000000000000;-5940000000000000;4530000000000000
1000000000000000;-16500000000000000;3690000000000000
3650000000000000;-6380000000000000;39900000000000000
325000000000000;-1410000000000000;4230000000000000
3610000000000000;-48100000000000000;2980000000000000
32000000000000000;-14700000000000000;4990000000000000
30800000000000000;-35800000000000000;4050000000000000
9120000000000000;-88200000000000;26500000000000000
9200000000000000;-7940000000000000;3570000000000000
1040000000000000;-8530000000000000;3220000000000000
11000000000000000;-8840000000000000;5370000000000000
10700000000000000;-2840000000000000;4560000000000000
9940000000000000;-8610000000000000;24100000000000000
3140000000000000;-6470000000000000;45800000000000000
9420000000000000;-9090000000000000;38600000000000000
3780000000000000;-6890000000000000;41100000000000000
32100000000000000;-1540000000000000;5080000000000000
11200000000000000;-8570000000000000;45700000000000000
4710000000000000;-61400000000000000;4100000000000000
313000000000000;-13300000000000000;3430000000000000
29200000000000000;-54800000000000000;3550000000000000
3260000000000000;-7530000000000000;3110000000000000
3390000000000000;-1560000000000000;2570000000000000
54000000000000000;-7320000000000000;22500000000000000
3190000000000000;-1360000000000000;4350000000000000
33700000000000000;-2550000000000000;31000000000000
3000000000000000;-7520000000000000;4220000000000000
8920000000000000;-1780000000000000;4020000000000000
3290000000000000;-7090000000000000;3290000000000000
29600000000000000;-7210000000000000;37400000000000000
11200000000000000;-8460000000000000;583000000000000
31900000000000000;-1310000000000000;2530000000000000
3350000000000000;-9850000000000000;34200000000000000
50600000000000000;-5140000000000000;3500000000000000
10000000000000000;-10100000000000000;14500000000000000
33700000000000000;-14900000000000000;3120000000000000
38200000000000000;-6090000000000000;5030000000000000
909000000000000;4500000000000000;4830000000000000
3440000000000000;-4600000000000000;28500000000000000
11300000000000000;-92500000000000;37400000000000000
1020000000000000;-3640000000000000;419000000000000
8500000000000000;-18200000000000000;5750000000000000
12200000000000000;-7480000000000000;407000000000000
3290000000000000;-12500000000000000;26200000000000000
34000000000000000;-1340000000000000;5840000000000000
10500000000000000;-7430000000000000;2310000000000000
5090000000000000;-5760000000000000;3040000000000000
8950000000000000;-26500000000000000;3200000000000000
12000000000000000;-7630000000000000;32600000000000000
3400000000000000;-3940000000000000;3470000000000000
10500000000000000;-13300000000000000;4610000000000000
3280000000000000;-5910000000000000;33900000000000000
35200000000000000;-33600000000000000;3720000000000000
3130000000000000;-16000000000000000;5050000000000000
3440000000000000;-40700000000000000;2780000000000000
32600000000000000;-13100000000000000;40800000000000000
3020000000000000;-14100000000000000;38800000000000000
34600000000000000;43300000000000000;4120000000000000
10400000000000000;-8080000000000000;5850000000000000
10700000000000000;-15600000000000000;2900000000000000
31900000000000000;-1380000000000000;30700000000000000
10700000000000000;-840000000000000;45800000000000000
34200000000000000;-10500000000000000;440000000000000
9610000000000000;-6910000000000000;46900000000000000
5520000000000000;-3650000000000000;28100000000000000
37000000000000000;-5990000000000000;2720000000000000
9930000000000000;-11900000000000000;473000000000000
34600000000000000;-12300000000000000;39400000000000000
3270000000000000;-1460000000000000;42000000000000000
10900000000000000;-895000000000000;39200000000000000
9920000000000000;-643000000000000;5790000000000000
9240000000000000;-806000000000000;5130000000000000
8660000000000000;-8370000000000000;6130000000000000
1140000000000000;-9330000000000000;37300000000000000
9840000000000000;-19100000000000000;39600000000000000
10700000000000000;-11900000000000000;2910000000000000
11700000000000000;-7050000000000000;29200000000000000
330000000000000;-16100000000000000;47300000000000000
3170000000000000;-14800000000000000;5000000000000000
32200000000000000;-1570000000000000;3770000000000000
3420000000000000;-7550000000000000;3820000000000000
11100000000000000;-8200000000000000;5060000000000000
10900000000000000;-8410000000000000;2960000000000000
10600000000000000;-4270000000000000;40600000000000000
9680000000000000;-10200000000000000;4650000000000000
56400000000000000;-57400000000000000;3480000000000000
32300000000000000;-836000000000000;3790000000000000
31400000000000000;-13800000000000000;1910000000000000
3190000000000000;-1370000000000000;2650000000000000
35000000000000000;-17600000000000000;4170000000000000
35800000000000000;6400000000000000;5120000000000000
3640000000000000;-5910000000000000;23200000000000000
4810000000000000;-6880000000000000;5320000000000000
9050000000000000;-652000000000000;33000000000000000
2650000000000000;-57900000000000000;34700000000000000
4830000000000000;-4570000000000000;37500000000000000
31200000000000000;-1410000000000000;29300000000000000
1180000000000000;-26600000000000000;49400000000000000
1120000000000000;-7410000000000;4390000000000000
3360000000000000;-16900000000000000;40400000000000000
8970000000000000;-7360000000000000;1940000000000000
34900000000000000;-24100000000000000;29800000000000000
841000000000000;-17600000000000000;30300000000000000
898000000000000;-13000000000000000;5280000000000000
33400000000000000;-13200000000000000;1920000000000000
1010000000000000;-42500000000000000;25500000000000000
31100000000000000;-15700000000000000;24600000000000000
2150000000000000;-57600000000000000;2820000000000000
8910000000000000;-13900000000000000;4650000000000000
25000000000000000;-5770000000000000;4250000000000000
1130000000000000;-850000000000000;42500000000000000
9860000000000000;-6960000000000000;3670000000000000
4500000000000000;-6480000000000000;3290000000000000
9550000000000000;-2380000000000000;45500000000000000
854000000000000;-568000000000;3890000000000000
9950000000000000;-8800000000000000;3430000000000000
10400000000000000;-7530000000000000;23100000000000000
3180000000000000;-14100000000000000;32800000000000000
9350000000000000;-7960000000000000;33900000000000000
10400000000000000;-7860000000000000;29300000000000000
10800000000000000;-6910000000000000;39600000000000000
34400000000000000;-5940000000000000;2540000000000000
30500000000000000;-57100000000000000;3750000000000000
